category,size_mb,installs,price,content_rating,reviews,update_days,num_screenshots,has_ads,is_free,rating
Beauty,190.22,10000000,0.0,Everyone 10+,1838,707,8,0,1,4.5
Health & Fitness,168.65,1000000,0.0,Everyone,588,394,1,1,1,3.7
Productivity,78.19,10000,0.0,Mature 17+,43834,661,6,0,1,4.1
Art & Design,128.05,5000,0.0,Mature 17+,8266,628,8,0,1,4.5
Beauty,188.65,500,0.0,Mature 17+,7442,4,6,0,1,4.1
Shopping,43.16,50000000,1.99,Adults only 18+,37423,534,5,0,0,4.0
Maps & Navigation,12.74,1000000,1.99,Adults only 18+,8430,702,4,0,0,4.0
Education,107.96,50000,0.0,Everyone,8752,524,3,0,1,4.2
Personalization,29.38,1000000,0.99,Teen,49695,406,2,1,0,4.1
News & Magazines,38.28,10000,0.0,Everyone,1418,413,1,1,1,3.9
Art & Design,178.42,5000,0.0,Teen,51016,189,7,1,1,4.4
News & Magazines,2.47,100000,0.99,Everyone,2174,317,1,0,0,4.5
Social,163.55,10000,0.0,Adults only 18+,7685,539,3,0,1,3.7
Comics,103.87,500000,0.99,Mature 17+,4943,431,5,1,0,3.8
Sports,112.3,500000,0.0,Everyone 10+,37326,340,7,0,1,4.8
Lifestyle,134.68,500,0.0,Everyone,7975,654,4,1,1,4.3
Beauty,86.86,10000,0.0,Everyone,279,519,3,1,1,3.5
Finance,24.01,5000000,0.0,Everyone 10+,3008,430,5,1,1,4.3
Finance,21.46,500000,0.0,Everyone,6763,427,6,0,1,4.6
Auto & Vehicles,151.12,1000,4.99,Mature 17+,13539,522,7,1,0,3.9
Parenting,44.99,100000,1.99,Everyone 10+,9904,691,5,0,0,3.7
Personalization,6.59,1000,9.99,Everyone 10+,22758,515,2,1,0,4.4
Travel & Local,195.94,50000,4.99,Mature 17+,21153,615,4,0,0,3.5
Business,196.1,500,0.0,Mature 17+,10714,300,4,0,1,3.6
Education,76.25,50000,1.99,Everyone 10+,10164,54,2,1,0,4.4
News & Magazines,6.08,50000,0.0,Mature 17+,3911,162,5,0,1,4.3
Events,145.73,500000,0.0,Mature 17+,38014,449,5,0,1,4.6
Business,166.37,10000,0.99,Mature 17+,960,211,7,1,0,3.6
Social,25.88,100,0.0,Everyone 10+,6071,447,4,1,1,3.9
Auto & Vehicles,27.96,500000,1.99,Everyone,12975,70,4,1,0,4.8
Photography,164.62,50000000,0.0,Teen,34951,301,4,0,1,4.4
Video Players,184.46,1000000,0.0,Everyone 10+,8355,68,4,1,1,4.5
Game,158.36,100,0.0,Teen,27151,282,5,0,1,4.2
Travel & Local,40.95,10000,0.0,Mature 17+,1328,154,4,1,1,4.1
Sports,82.89,50000000,0.99,Mature 17+,9101,462,6,1,0,4.7
Video Players,120.57,50000,0.0,Everyone,4558,224,5,1,1,4.2
Events,32.9,5000,0.0,Mature 17+,19058,368,2,1,1,4.0
Personalization,42.91,10000000,0.0,Teen,7065,189,6,0,1,4.6
Auto & Vehicles,57.29,500,0.99,Everyone 10+,7738,386,1,0,0,3.4
Social,102.39,10000,0.0,Everyone 10+,804,41,2,0,1,3.5
Auto & Vehicles,102.65,5000,0.0,Everyone,6915,685,2,1,1,3.9
News & Magazines,163.04,100000,0.0,Teen,1011,677,3,0,1,4.2
Business,150.85,50000,0.0,Mature 17+,4273,642,8,0,1,3.9
News & Magazines,182.83,1000,4.99,Adults only 18+,1628,517,2,0,0,3.4
Tools,166.75,1000000,0.0,Everyone,4886,130,7,0,1,4.3
Music & Audio,51.52,5000,1.99,Everyone,3096,688,3,0,0,3.9
Music & Audio,66.93,10000000,2.99,Adults only 18+,4029,22,8,1,0,4.9
Productivity,100.58,10000,1.99,Everyone 10+,1927,41,3,0,0,4.3
Auto & Vehicles,3.84,1000,0.0,Everyone 10+,6949,153,3,0,1,4.5
Weather,180.88,500000,9.99,Everyone 10+,8260,558,6,1,0,4.5
Shopping,9.82,10000000,0.0,Adults only 18+,21742,350,8,0,1,5.0
Comics,65.17,100000,0.0,Mature 17+,9288,9,8,1,1,4.7
Beauty,114.27,10000000,0.0,Mature 17+,3117,613,2,0,1,4.5
Game,104.05,10000000,0.0,Teen,15977,47,1,0,1,4.2
Art & Design,131.24,100000,2.99,Teen,4233,330,7,0,0,4.2
Business,105.98,500000,0.0,Everyone 10+,16947,719,6,1,1,4.0
Food & Drink,46.57,100000,0.99,Adults only 18+,5876,3,3,0,0,4.5
Medical,41.01,1000,4.99,Everyone,8651,409,8,1,0,4.4
Finance,181.54,1000,1.99,Mature 17+,8408,36,8,1,0,4.5
Productivity,53.53,500,0.0,Adults only 18+,37384,243,7,0,1,4.7
Finance,56.91,100,0.0,Teen,2002,434,4,0,1,4.0
Travel & Local,83.18,10000,0.0,Mature 17+,33475,418,4,0,1,4.5
Business,28.75,50000000,0.0,Mature 17+,9906,219,5,1,1,5.0
Parenting,101.95,5000,0.0,Adults only 18+,60785,201,4,0,1,4.4
Food & Drink,133.34,10000000,0.0,Teen,10216,394,4,1,1,4.3
Beauty,157.41,500,0.0,Adults only 18+,12818,539,3,1,1,3.9
Music & Audio,142.58,100,2.99,Everyone,16615,601,6,0,0,4.1
Video Players,30.38,1000,0.99,Mature 17+,20697,269,8,1,0,4.3
Business,91.76,50000,0.0,Adults only 18+,7791,124,8,1,1,4.6
Photography,8.68,500,0.0,Adults only 18+,13621,400,2,0,1,4.1
Game,4.54,5000000,0.0,Everyone,11450,281,6,0,1,4.5
Dating,88.59,100000,1.99,Adults only 18+,6272,433,6,1,0,3.6
Photography,51.34,10000000,0.99,Mature 17+,20631,400,7,0,0,4.2
Music & Audio,136.99,100000,0.0,Everyone 10+,2565,2,4,1,1,4.5
Libraries & Demo,145.12,10000000,2.99,Everyone 10+,2195,329,8,1,0,3.8
Finance,179.19,1000,4.99,Teen,16002,635,2,1,0,3.9
Food & Drink,152.38,100,0.0,Everyone,12176,383,1,1,1,3.7
Productivity,10.6,1000000,0.99,Teen,4587,589,7,1,0,3.8
Weather,74.95,10000000,0.0,Everyone 10+,12099,78,6,0,1,4.8
Photography,55.33,10000,4.99,Everyone,17670,332,6,0,0,4.9
Education,77.84,500,1.99,Adults only 18+,2935,163,4,1,0,4.3
Personalization,32.86,500000,0.99,Adults only 18+,10450,150,1,0,0,4.2
Food & Drink,20.44,50000000,0.0,Mature 17+,20893,560,7,0,1,4.4
Weather,104.68,5000000,4.99,Everyone 10+,6357,626,1,0,0,3.9
House & Home,144.36,5000000,0.0,Adults only 18+,10176,505,5,0,1,4.3
Business,140.68,5000,0.0,Everyone,981,576,8,1,1,4.2
Parenting,90.74,10000000,0.0,Adults only 18+,21297,150,2,1,1,4.4
Libraries & Demo,104.93,5000000,9.99,Teen,19083,585,2,0,0,4.2
Entertainment,103.75,50000000,4.99,Teen,7311,47,5,1,0,4.0
Photography,138.62,100000,0.0,Teen,1524,362,7,1,1,3.8
Maps & Navigation,10.54,10000,0.0,Teen,12960,693,3,1,1,3.8
Maps & Navigation,142.27,1000,0.0,Teen,10211,374,8,1,1,4.1
Communication,116.86,5000000,9.99,Mature 17+,30231,95,7,1,0,4.4
Books & Reference,40.42,500000,0.0,Teen,3939,101,8,0,1,5.0
Shopping,10.76,500,2.99,Mature 17+,394,390,5,1,0,3.9
Business,22.6,100,2.99,Mature 17+,3528,595,7,1,0,3.8
Libraries & Demo,105.41,10000,0.0,Adults only 18+,6701,82,6,1,1,4.5
Shopping,151.92,10000000,1.99,Everyone,2027,633,5,0,0,4.4
Maps & Navigation,67.6,5000,0.99,Teen,46786,413,8,0,0,4.4
Tools,76.45,10000000,1.99,Everyone,3018,3,5,1,0,4.3
Personalization,186.9,5000000,9.99,Everyone 10+,13593,13,1,1,0,4.6
Health & Fitness,43.39,100000,0.0,Mature 17+,7264,164,8,0,1,4.8
House & Home,21.65,1000000,0.0,Everyone 10+,9720,617,7,1,1,3.9
Game,69.34,50000,0.0,Mature 17+,32380,345,7,0,1,4.2
Productivity,149.44,10000000,0.0,Teen,9100,166,2,1,1,4.4
News & Magazines,125.59,100,1.99,Everyone 10+,4370,75,3,1,0,3.8
Lifestyle,83.74,500000,1.99,Adults only 18+,2994,60,4,1,0,4.3
Personalization,192.99,500,0.0,Everyone 10+,26707,382,4,1,1,3.7
Lifestyle,147.26,5000,4.99,Mature 17+,51863,73,4,0,0,4.6
Health & Fitness,13.31,1000,0.0,Mature 17+,3482,661,3,1,1,4.0
Tools,149.18,50000,1.99,Everyone,15359,123,4,0,0,4.2
Music & Audio,5.78,500,0.99,Everyone 10+,8457,467,3,0,0,4.3
Travel & Local,130.41,10000,0.0,Adults only 18+,14391,289,4,0,1,4.3
Medical,42.89,10000000,0.99,Teen,39963,516,4,0,0,4.4
Food & Drink,139.59,1000000,0.99,Everyone,3877,481,3,0,0,4.1
Maps & Navigation,62.65,1000,0.99,Everyone 10+,16162,237,2,1,0,4.0
Personalization,174.73,500,0.0,Everyone,6914,720,6,0,1,3.9
Game,68.05,500,0.0,Everyone 10+,12685,172,6,0,1,4.3
Maps & Navigation,124.32,1000000,2.99,Teen,6264,385,3,1,0,4.1
Education,57.9,50000,1.99,Teen,14786,446,8,0,0,4.7
Game,183.53,500,0.0,Adults only 18+,4941,207,3,0,1,3.6
Weather,156.42,1000,0.0,Everyone,8041,150,5,1,1,4.2
Lifestyle,49.42,100,2.99,Adults only 18+,14805,571,1,0,0,4.3
Medical,189.81,500,0.0,Everyone 10+,524,151,7,0,1,4.2
Social,72.07,500,9.99,Teen,4772,673,1,1,0,3.5
Comics,130.72,10000000,0.0,Teen,9481,113,2,0,1,4.8
Music & Audio,148.83,500,0.0,Mature 17+,924,232,2,0,1,3.4
Productivity,5.56,100000,0.0,Mature 17+,14575,488,2,1,1,4.6
Books & Reference,191.83,1000,0.0,Adults only 18+,20138,383,1,1,1,4.1
Entertainment,69.54,10000000,0.0,Everyone,2140,374,2,0,1,4.3
Entertainment,38.77,5000,4.99,Everyone 10+,15867,698,6,1,0,4.2
Photography,170.29,500,1.99,Adults only 18+,12468,247,2,0,0,4.0
News & Magazines,140.88,10000,9.99,Teen,6349,140,7,0,0,4.0
Events,18.26,1000000,0.0,Teen,2164,624,8,1,1,4.1
Social,24.29,50000000,0.0,Teen,37181,402,8,0,1,4.4
Libraries & Demo,143.32,1000000,0.0,Everyone 10+,7484,707,3,1,1,3.9
Shopping,15.88,100000,0.0,Adults only 18+,2435,125,6,1,1,4.4
Travel & Local,183.52,50000000,0.0,Everyone 10+,15197,356,6,1,1,4.4
Libraries & Demo,148.57,500000,0.0,Teen,11235,239,3,1,1,4.3
Communication,67.76,10000,1.99,Mature 17+,20327,513,7,1,0,4.5
Libraries & Demo,73.22,10000,4.99,Adults only 18+,66551,633,1,0,0,4.1
Libraries & Demo,101.79,50000000,1.99,Mature 17+,551,601,3,0,0,4.5
Finance,72.83,1000,1.99,Adults only 18+,16133,532,2,0,0,4.4
News & Magazines,156.91,50000,9.99,Teen,54262,273,3,1,0,3.6
Lifestyle,194.97,100,0.0,Mature 17+,9272,177,6,1,1,3.8
Weather,117.32,1000,0.0,Mature 17+,15093,406,5,1,1,3.8
Comics,89.76,10000000,2.99,Adults only 18+,6982,114,3,1,0,4.7
Photography,45.33,500,9.99,Mature 17+,5295,27,1,1,0,4.0
Social,131.03,100000,0.0,Mature 17+,14307,700,2,0,1,3.9
Music & Audio,137.43,1000000,0.0,Teen,53164,418,6,1,1,4.0
Productivity,137.35,5000,0.0,Adults only 18+,1154,599,6,1,1,4.2
Auto & Vehicles,6.37,100000,0.0,Adults only 18+,6581,592,2,1,1,4.0
Education,179.93,500000,0.0,Everyone,33885,462,1,0,1,3.9
Sports,68.28,5000000,0.99,Adults only 18+,1436,180,3,0,0,4.7
Beauty,149.09,500,0.0,Teen,12630,567,7,0,1,4.2
Music & Audio,152.2,100000,0.0,Mature 17+,6749,247,2,1,1,4.5
Comics,130.46,50000000,0.99,Everyone,5676,500,2,1,0,4.1
Game,79.58,1000,0.99,Mature 17+,2820,317,5,1,0,3.6
Art & Design,122.07,500000,0.0,Adults only 18+,2328,434,1,0,1,4.2
Comics,9.0,50000,0.0,Everyone 10+,8715,233,6,1,1,4.4
House & Home,152.62,1000,0.99,Mature 17+,5687,621,6,1,0,3.7
Shopping,20.82,500000,1.99,Adults only 18+,8117,369,7,0,0,3.9
Health & Fitness,79.95,10000000,0.0,Teen,2617,667,3,0,1,3.8
Communication,21.62,1000,1.99,Adults only 18+,5173,168,3,0,0,4.2
Video Players,167.58,1000000,0.0,Everyone,67581,68,2,0,1,4.6
Photography,110.51,10000000,0.0,Everyone 10+,5508,551,4,0,1,4.3
Video Players,138.5,1000,0.0,Everyone 10+,6387,655,5,0,1,3.8
Tools,136.83,100,0.0,Everyone 10+,241,345,5,0,1,3.8
Weather,168.48,500,0.0,Teen,5752,530,5,0,1,4.1
Lifestyle,27.38,5000,0.99,Everyone 10+,17296,52,6,1,0,4.3
Health & Fitness,132.29,10000000,0.0,Mature 17+,8698,445,2,0,1,4.5
Photography,115.45,500,9.99,Teen,12842,592,1,1,0,3.6
Social,7.15,5000,9.99,Adults only 18+,9758,693,1,0,0,4.2
Productivity,41.08,5000,1.99,Everyone,1338,140,5,1,0,3.8
Weather,54.25,5000,0.99,Teen,4844,721,6,1,0,3.6
Maps & Navigation,15.44,100,4.99,Everyone,14219,409,8,1,0,4.0
Maps & Navigation,71.59,1000000,2.99,Teen,9527,335,8,1,0,4.6
Shopping,6.41,5000000,1.99,Adults only 18+,13486,281,4,0,0,4.6
Education,111.08,10000000,0.0,Everyone,5359,405,7,0,1,4.6
Dating,43.09,100000,0.0,Teen,2583,122,7,1,1,3.9
Music & Audio,58.11,500,0.0,Everyone,21250,723,6,1,1,3.8
Parenting,182.18,1000,0.0,Everyone 10+,5665,647,4,0,1,4.0
Medical,101.06,500000,4.99,Everyone 10+,12771,460,8,0,0,4.4
Travel & Local,54.53,100000,0.0,Everyone 10+,5761,689,3,0,1,4.0
Sports,120.09,5000,2.99,Mature 17+,31449,39,4,1,0,4.6
Events,41.13,5000,9.99,Everyone 10+,57849,75,5,1,0,5.0
Video Players,15.8,1000000,4.99,Everyone 10+,12561,561,3,0,0,4.0
Travel & Local,5.16,10000,0.0,Adults only 18+,11060,217,5,0,1,4.6
Personalization,190.35,10000000,9.99,Everyone,22053,246,8,1,0,4.6
Medical,145.2,10000,9.99,Everyone,8714,418,6,0,0,4.2
Finance,160.19,100000,0.0,Everyone 10+,24437,203,8,0,1,4.3
House & Home,196.2,100,0.0,Everyone,6392,656,6,0,1,3.8
Video Players,186.39,1000,0.0,Teen,389,519,1,1,1,3.8
House & Home,147.65,500,2.99,Everyone 10+,31340,613,5,1,0,4.1
Tools,139.1,10000000,1.99,Everyone 10+,15341,296,8,0,0,4.8
Shopping,68.03,5000000,1.99,Mature 17+,8579,450,3,1,0,4.7
Auto & Vehicles,21.7,50000,0.0,Teen,34782,228,5,0,1,4.7
Music & Audio,115.17,10000000,2.99,Everyone 10+,26140,103,2,1,0,4.3
House & Home,115.67,50000000,0.99,Everyone 10+,1377,92,6,0,0,4.2
Books & Reference,190.5,50000,0.0,Everyone,11751,357,3,1,1,4.3
Parenting,89.07,5000000,0.0,Everyone 10+,9269,699,4,1,1,3.4
Personalization,138.47,100,2.99,Everyone 10+,17979,146,1,1,0,3.8
Shopping,115.42,50000,0.99,Everyone 10+,4293,267,4,0,0,3.7
Events,36.18,5000000,0.0,Everyone 10+,98,119,5,0,1,4.2
Sports,118.82,500,1.99,Mature 17+,2461,503,4,1,0,4.0
Auto & Vehicles,108.48,10000000,9.99,Teen,2843,264,3,0,0,4.7
Dating,99.29,5000,4.99,Mature 17+,4134,276,2,0,0,3.3
Tools,103.17,50000,9.99,Everyone,5552,715,8,1,0,4.3
Events,33.63,1000,2.99,Adults only 18+,14713,59,4,0,0,4.2
Maps & Navigation,93.23,1000,0.0,Everyone 10+,926,347,5,1,1,4.0
Health & Fitness,121.53,50000000,0.0,Everyone,7999,665,4,0,1,4.8
Entertainment,98.4,1000,0.0,Adults only 18+,8285,186,4,1,1,4.1
Education,98.25,5000,4.99,Everyone 10+,11481,115,7,1,0,4.2
Events,16.43,1000000,1.99,Everyone 10+,4462,362,8,1,0,4.1
Finance,38.96,5000,0.99,Adults only 18+,3610,236,3,0,0,3.9
Beauty,64.87,5000,1.99,Mature 17+,7937,442,7,1,0,4.1
Health & Fitness,84.45,5000,9.99,Adults only 18+,12932,578,7,1,0,4.5
Sports,119.19,100000,0.0,Adults only 18+,547,263,5,1,1,4.3
Events,172.81,10000,4.99,Teen,4171,51,7,1,0,4.2
Productivity,32.67,50000000,2.99,Everyone 10+,18575,351,5,0,0,4.3
News & Magazines,4.0,500,0.0,Everyone 10+,7944,417,2,0,1,4.2
Entertainment,90.4,100000,0.0,Mature 17+,36395,13,7,1,1,5.0
House & Home,86.99,1000,1.99,Mature 17+,24258,394,8,0,0,4.0
Medical,110.83,10000000,0.0,Teen,5058,532,3,0,1,4.7
Parenting,166.81,100,0.0,Teen,15547,213,6,0,1,4.4
News & Magazines,160.67,1000000,0.0,Teen,3848,270,3,0,1,4.1
Weather,20.91,10000,0.0,Mature 17+,2313,40,1,1,1,4.2
Personalization,186.87,5000000,0.0,Adults only 18+,25546,647,2,1,1,4.0
Food & Drink,22.97,100,0.99,Everyone 10+,5174,181,2,0,0,3.9
Business,127.28,10000000,0.0,Everyone 10+,2729,265,5,1,1,4.0
Books & Reference,134.81,100,0.0,Everyone,40221,106,5,1,1,4.0
Sports,136.3,100,0.0,Mature 17+,378,487,8,0,1,3.7
Health & Fitness,53.8,50000000,4.99,Mature 17+,5486,404,2,0,0,5.0
Dating,66.74,1000000,0.0,Teen,470,390,3,1,1,3.6
Education,110.19,500000,0.0,Everyone,8417,608,1,0,1,4.8
News & Magazines,40.72,10000000,0.0,Everyone,6153,123,8,1,1,4.6
Maps & Navigation,5.04,50000,0.0,Mature 17+,15304,37,5,1,1,4.0
Game,112.87,5000000,0.0,Teen,36958,710,1,0,1,3.9
Dating,93.59,50000,0.0,Everyone 10+,8800,503,8,0,1,4.3
Lifestyle,131.69,50000,0.0,Teen,4032,527,2,0,1,4.0
Video Players,30.19,5000,0.0,Everyone 10+,24685,597,3,0,1,4.3
Comics,168.34,10000,9.99,Mature 17+,11132,92,1,1,0,3.6
Parenting,30.1,5000000,0.0,Teen,9675,100,6,0,1,4.6
Health & Fitness,178.38,1000,0.99,Everyone,2508,686,4,1,0,3.9
Beauty,90.45,1000,4.99,Adults only 18+,497,455,8,0,0,4.5
Finance,110.41,5000000,1.99,Everyone,7425,727,8,0,0,4.1
Finance,179.42,100000,1.99,Everyone 10+,9011,598,2,0,0,4.2
Auto & Vehicles,60.68,10000,9.99,Mature 17+,1631,394,3,0,0,4.4
Auto & Vehicles,37.18,500000,0.0,Teen,735,594,2,0,1,4.4
House & Home,89.7,10000,0.0,Mature 17+,2921,505,2,0,1,4.4
Personalization,49.63,50000000,0.0,Mature 17+,782,117,8,1,1,4.4
Tools,106.04,5000,4.99,Everyone 10+,693,679,1,1,0,3.8
Lifestyle,55.78,1000,0.0,Mature 17+,7047,491,1,0,1,3.9
Weather,173.03,50000000,2.99,Teen,19944,342,4,0,0,4.6
Communication,121.86,500,0.0,Everyone,13087,426,5,0,1,3.9
Travel & Local,1.05,1000,0.0,Mature 17+,13651,470,4,0,1,4.0
Sports,161.29,100000,0.0,Teen,3653,134,6,1,1,4.8
Health & Fitness,66.71,500000,2.99,Teen,134,180,8,1,0,4.5
Travel & Local,64.72,10000,0.0,Everyone 10+,7188,677,3,1,1,3.6
Lifestyle,77.23,10000000,0.0,Mature 17+,5681,212,7,1,1,4.5
Weather,126.42,100,1.99,Everyone 10+,35303,518,3,1,0,3.6
Comics,88.97,1000,1.99,Everyone,897,585,2,0,0,4.0
Photography,126.1,5000,0.0,Everyone,17976,413,1,0,1,4.3
Comics,30.21,5000000,0.0,Teen,5842,357,2,1,1,4.3
Social,194.06,50000000,4.99,Mature 17+,21237,453,5,1,0,3.9
Maps & Navigation,146.19,5000,0.0,Teen,8196,435,2,0,1,4.5
Photography,50.79,50000000,2.99,Mature 17+,20611,77,6,0,0,4.5
Photography,145.11,100,0.0,Everyone 10+,7547,283,3,0,1,4.2
House & Home,115.43,5000000,0.99,Everyone,6167,727,6,1,0,4.0
Events,22.73,1000000,4.99,Everyone,39794,677,3,0,0,3.9
Parenting,36.46,50000000,0.0,Everyone 10+,5523,686,6,1,1,4.2
Photography,9.22,5000000,4.99,Adults only 18+,19636,610,4,1,0,3.7
Art & Design,162.04,5000,0.0,Adults only 18+,833,537,7,1,1,4.1
Maps & Navigation,110.79,500,0.0,Adults only 18+,776,421,8,1,1,3.8
Finance,64.03,1000000,1.99,Mature 17+,6917,151,6,1,0,4.2
Sports,26.14,5000,0.0,Everyone 10+,10570,503,2,1,1,4.2
Communication,97.33,5000,0.99,Mature 17+,11254,666,8,1,0,3.8
Personalization,105.53,10000000,1.99,Mature 17+,445,588,1,1,0,3.3
News & Magazines,140.69,50000,0.0,Everyone 10+,14318,515,5,1,1,4.2
Events,194.02,500000,0.0,Mature 17+,1670,585,5,1,1,3.8
Parenting,87.55,10000,0.0,Everyone 10+,37305,623,6,0,1,4.2
Tools,81.8,50000000,0.0,Adults only 18+,4869,335,1,0,1,4.5
Sports,74.62,500000,4.99,Adults only 18+,3637,584,5,0,0,3.9
Maps & Navigation,165.56,100,0.0,Mature 17+,4131,412,6,0,1,4.2
Health & Fitness,32.11,5000,0.99,Everyone,33243,255,6,0,0,4.6
Maps & Navigation,69.42,100,0.0,Everyone 10+,7913,218,1,0,1,4.1
Sports,145.27,1000,0.0,Teen,6844,208,1,0,1,4.1
Photography,4.12,10000000,9.99,Teen,10014,290,4,1,0,4.3
Dating,58.59,100000,0.0,Mature 17+,32042,577,6,1,1,4.2
Dating,128.65,100,0.0,Everyone,4424,285,2,1,1,3.3
Books & Reference,38.0,10000,0.0,Everyone 10+,2393,516,8,1,1,4.3
Social,61.24,100,1.99,Adults only 18+,10861,708,3,1,0,3.5
Business,97.72,50000,0.0,Mature 17+,8120,631,3,0,1,3.7
Game,84.98,1000000,1.99,Everyone 10+,768,702,6,0,0,3.8
Travel & Local,22.1,1000,0.0,Everyone 10+,8856,678,2,0,1,3.8
Dating,187.71,10000000,4.99,Everyone 10+,9918,232,5,0,0,4.5
Shopping,9.81,10000000,9.99,Everyone,14216,642,7,0,0,4.0
Communication,150.2,50000000,0.0,Everyone 10+,64957,604,1,0,1,4.5
Sports,15.21,50000,2.99,Everyone,6569,332,3,0,0,4.3
Sports,93.99,5000,0.0,Everyone,8565,637,4,1,1,4.1
Health & Fitness,35.91,50000,0.0,Everyone 10+,936,207,5,0,1,4.7
Books & Reference,29.08,500,1.99,Adults only 18+,21376,626,8,1,0,3.9
Maps & Navigation,26.05,5000,1.99,Everyone 10+,1240,361,4,0,0,3.8
Productivity,91.1,100000,2.99,Adults only 18+,32586,351,3,1,0,3.6
Communication,103.58,10000000,9.99,Mature 17+,5142,373,2,0,0,4.3
Sports,27.54,50000,4.99,Teen,4942,101,2,0,0,4.1
Business,195.9,1000000,9.99,Mature 17+,4781,544,4,0,0,4.4
Beauty,52.3,10000000,4.99,Everyone,36067,470,6,0,0,4.6
Video Players,92.31,100000,0.0,Mature 17+,47009,131,5,1,1,4.8
Music & Audio,44.04,100,0.0,Teen,43450,529,3,1,1,3.7
Medical,99.29,50000,1.99,Teen,14641,477,1,1,0,3.9
Events,151.45,10000000,4.99,Adults only 18+,1413,248,2,1,0,4.2
Beauty,104.7,1000,2.99,Mature 17+,5860,375,4,1,0,4.3
Personalization,57.84,500000,0.0,Everyone,4098,396,7,1,1,4.9
Communication,50.43,100,4.99,Everyone,14788,576,8,0,0,4.2
Personalization,152.03,5000000,0.0,Adults only 18+,8143,78,3,0,1,4.5
Communication,24.53,500,4.99,Adults only 18+,11501,712,5,1,0,4.1
Medical,74.62,1000,0.0,Mature 17+,105,41,6,1,1,4.0
Education,31.15,1000,2.99,Adults only 18+,18327,258,1,1,0,4.0
Maps & Navigation,52.34,100000,0.0,Teen,36452,181,8,1,1,4.6
Productivity,31.38,500000,0.0,Everyone,13281,290,1,0,1,4.6
Health & Fitness,177.47,1000000,0.0,Teen,22921,125,6,1,1,4.6
Productivity,146.65,100000,9.99,Everyone 10+,7807,624,2,0,0,3.8
Medical,112.62,500000,0.0,Teen,245,468,1,0,1,4.5
House & Home,45.66,10000000,0.0,Everyone,55839,235,3,0,1,4.3
Libraries & Demo,102.54,50000,0.0,Everyone 10+,728,500,2,0,1,4.1
Social,104.65,500,0.0,Mature 17+,2570,714,2,1,1,3.7
Entertainment,118.49,100,0.99,Everyone 10+,646,552,2,0,0,3.6
Books & Reference,12.96,1000,0.0,Adults only 18+,11769,711,6,1,1,4.4
Medical,194.61,1000000,4.99,Everyone,10503,638,7,1,0,4.2
Sports,93.62,100000,9.99,Adults only 18+,2824,74,3,1,0,4.0
News & Magazines,185.38,500,0.0,Teen,37662,691,4,0,1,3.6
Health & Fitness,2.95,100,1.99,Mature 17+,29369,5,8,1,0,5.0
Game,50.26,500,0.0,Everyone,3939,118,8,1,1,4.0
Entertainment,21.7,1000,0.0,Mature 17+,12906,661,1,1,1,3.5
Medical,154.15,50000,0.0,Everyone,23192,314,1,0,1,4.2
Travel & Local,64.7,50000000,0.0,Adults only 18+,5352,201,4,1,1,4.7
Parenting,168.26,1000000,0.0,Teen,3510,543,2,0,1,3.9
Beauty,166.64,500000,4.99,Everyone 10+,3552,430,8,1,0,4.2
Maps & Navigation,133.89,5000000,0.0,Mature 17+,20608,667,5,0,1,4.5
Events,133.49,1000000,0.0,Everyone,7463,710,3,0,1,4.1
Auto & Vehicles,140.33,10000000,4.99,Everyone,15077,619,2,1,0,3.9
Finance,135.08,10000000,4.99,Mature 17+,12608,159,2,0,0,4.4
Comics,77.99,500000,0.0,Everyone 10+,4387,681,2,1,1,4.2
Tools,136.88,100000,1.99,Teen,2799,301,1,1,0,3.5
Travel & Local,179.58,50000,0.99,Everyone,1613,420,6,1,0,3.4
Auto & Vehicles,67.18,500000,0.0,Everyone,290,258,6,1,1,4.4
Education,189.03,50000,0.99,Mature 17+,1017,62,7,1,0,4.4
Auto & Vehicles,3.7,500,0.0,Mature 17+,3553,661,6,1,1,4.1
Tools,70.47,1000000,9.99,Everyone,15004,162,1,1,0,4.0
Game,27.29,1000000,0.0,Everyone,2020,86,6,0,1,4.6
Entertainment,26.2,1000,0.0,Everyone,8893,13,5,1,1,4.6
Dating,163.27,1000000,0.0,Adults only 18+,3375,275,3,1,1,4.0
Game,183.76,500,9.99,Everyone,8605,417,7,0,0,3.9
Comics,155.77,50000000,0.0,Teen,16636,124,2,0,1,4.6
Medical,195.35,1000,0.0,Teen,3711,616,8,0,1,4.4
Weather,44.05,50000,4.99,Everyone 10+,5131,49,7,0,0,4.3
Social,29.02,5000,0.0,Mature 17+,15405,3,6,0,1,3.9
Art & Design,104.62,500000,0.0,Everyone 10+,9485,723,7,1,1,4.2
Game,165.98,100,0.0,Everyone,1192,583,7,1,1,3.6
Weather,8.93,50000,0.0,Mature 17+,17033,271,1,1,1,4.4
Business,199.12,500,9.99,Everyone,3899,550,4,1,0,4.2
Lifestyle,120.85,50000,0.0,Mature 17+,5835,153,1,0,1,4.0
Dating,195.81,100,4.99,Adults only 18+,3375,317,2,0,0,3.9
Education,73.65,500,0.0,Adults only 18+,9406,727,2,1,1,3.7
Personalization,92.15,1000000,1.99,Adults only 18+,14762,434,1,1,0,4.4
Communication,150.72,50000,4.99,Everyone 10+,19508,522,8,1,0,3.9
House & Home,158.75,500000,0.0,Mature 17+,30631,612,4,1,1,4.0
Music & Audio,47.37,100000,0.0,Everyone 10+,5341,490,4,0,1,4.1
